ROLLINGDB_ID,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMN02584646,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0080007356998344,2
SAMN02584647,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0151996370235934,4
SAMN02584651,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0054800295078511,4
SAMN02584652,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0110072689511941,2
SAMN02584653,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0099982304016988,2
SAMN02584654,4.2.1,4.2.2.2.1,ural,,4,0.0207909867007375,4
SAMN02584656,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0186752261453166,4
SAMN02584657,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0162540490513651,4
SAMN02584658,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0237182075090835,4
SAMN02584659,4.2.1,4.2.2.2.2,ural,,4,0.0205434681109347,4
SAMN02584660,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0092031968999757,2
SAMN02584664,4.2.1,4.2.2.2.2,ural,,4,0.0193290379915574,4
SAMN02584665,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0034536747098913,4
SAMN02584667,4.2.1,4.2.2.2.2,ural,,4,0.016016713091922,4
SAMN02584668,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0080254066349083,2
SAMN02584670,2.2.1,2.2.1.1.1.i3,"beijing,lam,canetti","lin2.2.1,central_asia",,0.1192711826514643,2
SAMN02584671,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0209435159720753,4
SAMN02584672,"4.3.3,2.2.1","4.2.1.2.1.1.i4.1,2.2.1.1.1.i3","beijing,lam","lin2.2.1,central_asia",4.3/LAM,0.4398201082399573,"2,4"
SAMN02584673,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0135804284943864,4
SAMN02584674,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0178500595001983,4
SAMN02584675,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0171322885233135,4
SAMN02584676,2.2.1,2.2.1.1.1.i3,"beijing,canetti","lin2.2.1,central_asia",,0.0097166592493695,2
SAMN02584677,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0195555555555555,4
SAMN02585885,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0075285743617822,2
SAMN02585887,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0056933712891419,4
SAMN02585888,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0066676329902884,4
SAMN02585889,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0046482267875588,4
SAMN02585890,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0059226570665427,4
SAMN02585891,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0059306737392713,2
SAMN02585892,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0086594322043187,4
SAMN02585893,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0086358959282669,3
SAMN02585894,"4.1.2,1.2.2","4.1.i1.1.1.2,1.2.2.2","indo_oceanic,haarlem,orygis,mungi",,,0.4685372514327474,"1,4"
SAMN02585895,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0084308544104693,2
SAMN02585896,2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,0.0072549250914238,2
SAMN02585897,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0041603053435114,4
SAMN02585898,4,4.2.1.1.1.1.1.2,,,4,0.0042211611653172,4
SAMN02585899,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0931352870333199,2
SAMN02585900,4.1.2,4.1.i1.1.2,haarlem,,4,0.0222984562607204,4
SAMN02585901,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0028925092517759,2
SAMN02585902,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0052984429065743,4
SAMN02585904,"2.2,4.3.2.1","2.2.1.1.1,4.2.1.2.1.1.i1","beijing,lam",lin2.2.1,4.3/LAM,0.3371370053397703,"2,4"
SAMN02585905,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0040004102984921,4
SAMN02585906,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0036649925342744,4
SAMN02585907,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0068973862536302,2
SAMN02585909,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0066935722019883,2
SAMN02585912,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0090642495334577,2
SAMN02585916,2.2.1,2.2.1.1.1,"beijing,mungi,westafrican1",lin2.2.1,,0.0087106390907397,2
SAMN02585921,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,beijing",,4.3/LAM,0.0065524847541196,4
SAMN02585922,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0071331670386416,2
SAMN02585923,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0036177089820004,4
SAMN02585925,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0047001620745542,4
SAMN02585926,"4.1,2.2.1,4.8","4.1,4.2.1.1.1.1.1.1.i1,2.2.1.1.1","beijing,haarlem",lin2.2.1,,0.4507051535521286,"2,4"
SAMN02585927,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.008068394336094,4
SAMN02585928,4.1.1.3,4.1.i1.2.1,"xtype,east_african_indian",,4,0.00967051448666,4
SAMN02585929,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0092129695757748,2
SAMN02585930,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0117050597162203,4
SAMN02585931,4.3.2.1,4.2.1.2.1.1.i1,"lam,orygis",,4.3/LAM,0.0062330623306233,4
SAMN02585932,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0110819480898221,4
SAMN02585934,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0049906059182714,4
SAMN02585935,4.3.2.1,"2.2.1.1,4.2.1.2.1.1.i1","lam,beijing",lin2.2,4.3/LAM,0.2461450780483171,4
SAMN02585938,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0072747014115092,2
SAMN02585940,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0088574751722286,2
SAMN02585941,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.008832761515439,2
SAMN02585943,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0039258156220387,2
SAMN02585944,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0052171357190094,4
SAMN02585945,1.2.2,1.2.2.1,"indo_oceanic,beijing,mungi",,,0.2204010236143954,1
SAMN02585947,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0068089563964907,2
SAMN02585948,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0786996497373029,2
SAMN02585949,4.1.1.3,4.1.i1.2.1,"xtype,westafrican1,canetti",,4,0.0140190596203827,4
SAMN02585950,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0114852225963337,4
SAMN02585951,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0054668971338987,2
SAMN02585953,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0086300309597523,2
SAMN02585954,4.1.1.3,4.1.i1.2.1,"xtype,ural",,4,0.0080105879074951,4
SAMN02585955,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0040995607613469,4
SAMN02585956,2.2.1,2.2.1.1.1.i2,"beijing,mungi,east_african_indian",lin2.2.1,,0.0074553841852662,2
SAMN02585957,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0033405954974582,4
SAMN02585958,2.2.1,2.2.1.1.1,beijing,"asian_african_1,lin2.2.1",,0.0077568609662054,2
SAMN02585959,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0035997120230381,4
SAMN02585960,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0030773176048211,4
SAMN02585961,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing,canetti",,4.1.2/Haarlem,0.016604400166044,4
SAMN02585962,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0046051892620465,4
SAMN02585963,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0111646685617764,4
SAMN02585964,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0039199783725331,4
SAMN02585965,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0026414063211585,4
SAMN02585966,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.003537032302054,4
SAMN02585967,4.1.1.2,4.1.i1.2.1,xtype,,4,0.0144674804624426,4
SAMN02585968,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0042562247286656,4
SAMN02585969,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0032010243277848,4
SAMN02585970,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0163377642443052,4
SAMN02585971,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0045863709484204,4
SAMN02585972,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0171650288895449,4
SAMN02585973,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0033206831119544,4
SAMN02585974,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0037261294829995,4
SAMN02585975,1.2.2,1.2.2.1,"indo_oceanic,beijing,mungi",,,0.0140158806544754,1
SAMN02585976,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0041103934233705,4
SAMN02585977,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.003817560779586,4
SAMN02585978,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0040908331941893,4
SAMN02585979,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0065312658014495,2
SAMN02585980,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0090980666608345,2
SAMN02585986,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0037800484318705,4
SAMN02585987,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0057377049180327,4
SAMN02586000,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0059630292188431,4
SAMN02586001,4.4.1.1,4.2.1.2.2.1.1,"stype,canetti",,4,0.0074257425742574,4
SAMN02586004,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.007168,4
SAMN02586007,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0103783059926347,4
SAMN02586008,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0089646464646464,2
SAMN02586009,4.3.3,4.2.1.2.1.1.i4.1,"lam,beijing",,4.3/LAM,0.0045681063122923,4
SAMN02586012,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0099948744233726,2
SAMN02586014,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0074699577784995,4
SAMN02586017,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.003831417624521,4
SAMN02586018,4.3.3,4.2.1.2.1.1.i4.1,"lam,beijing",,4.3/LAM,0.0028933534373853,4
SAMN02586019,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0057312064189511,4
SAMN02586021,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0046451612903225,4
SAMN02586022,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0053630363036303,4
SAMN02586024,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0034911043974488,4
SAMN02586025,4.4.1.1,4.2.1.2.2.1.1,"stype,canetti,westafrican2",,4,0.0045739675901725,4
SAMN02586027,4.1.1.3,4.1.i1.2.1,xtype,,4,0.012737050665157,4
SAMN02586028,2.2.1,2.2.1.1.1.i2,"beijing,east_african_indian",lin2.2.1,,0.0108724128897039,2
SAMN02586030,4.1.1.3,4.1.i1.2.1,"xtype,cameroon",,4,0.0130763936682725,4
SAMN02586032,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0031924491637171,4
SAMN02586033,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0044682752457551,4
SAMN02586040,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0035587188612099,4
SAMN02586042,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0081954538425854,4
SAMN02586043,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0070941639416948,2
SAMN02586045,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0059405940594059,4
SAMN02586046,3.1.1,3.1.1.i1,east_african_indian,,,0.0244328097731239,3
SAMN02586049,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0043776170536733,4
SAMN02586050,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.003960666484567,4
SAMN02586055,1.2.2,1.2.2.1,"indo_oceanic,beijing,mungi",,,0.0250661684571072,1
SAMN02586057,4.3.3,4.2.1.2.1.1.i4.1,"lam,stype",,4.3/LAM,0.0038578120694406,4
SAMN02586058,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0071902654867256,4
SAMN02586059,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0038148524923702,4
SAMN02586060,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0028399736582153,4
SAMN02586061,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0033461395464121,4
SAMN02586064,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0066660578942562,4
SAMN02586067,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0090332805071315,2
SAMN02586068,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0035562494578888,4
SAMN02586071,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0038039502560351,4
SAMN02586072,2.2.2,2.2.2,"beijing,canetti,mungi","asia_ancestral_1,lin2.2",,0.0089514066496163,2
SAMN02586077,1.2.2,1.2.2.1,"indo_oceanic,beijing,mungi",,,0.0162635881014578,1
SAMN02586079,4.3.3,4.2.1.2.1.1.i4.1,"lam,beijing",,4.3/LAM,0.0039357780970825,4
SAMN02586080,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0028025477707006,4
SAMN02586081,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0034088972217487,4
SAMN02586082,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0047577221490264,4
SAMN02586083,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.004228041462084,2
SAMN02586084,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0039363340749614,4
SAMN02586085,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0037795275590551,4
SAMN02586086,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0105613142968902,2
SAMN02586087,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0044554455445544,4
SAMN02586088,2.2.1,2.2.1.1.1,beijing,"asian_african_1,lin2.2.1",,0.0077901843676967,2
SAMN02586089,2.2.1,2.2.1.1.1,"beijing,mungi","asian_african_1,lin2.2.1",,0.0112108974745343,2
SAMN02586101,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0021380719342424,4
SAMN02586103,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0083986109989501,2
SAMN02586104,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0050398992020159,4
SAMN02598956,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0060911918314652,1
SAMN02598957,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0232764891295562,1
SAMN02598959,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0244761844837349,1
SAMN02598960,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0206542502387774,1
SAMN02598962,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0246129126497224,1
SAMN02598963,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0226800830538252,1
SAMN02598964,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0177048792041686,1
SAMN02598965,1.1.2,1.1.2,"indo_oceanic,westafrican1,mungi",,,0.020232799073679,1
SAMN02598966,1.1.2,1.1.2,indo_oceanic,,,0.0193019774678956,1
SAMN02598967,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0174449573863636,1
SAMN02598970,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0187429310066246,1
SAMN02598971,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0184950257060826,1
SAMN02598972,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0188796251636463,1
SAMN02598973,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0201256973377586,1
SAMN02598975,1.1.2,1.1.2,"indo_oceanic,westafrican1,mungi",,,0.0224780701754385,1
SAMN02598980,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0224829674489023,1
SAMN02598981,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0214397273888967,1
SAMN02598982,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0229382431914077,1
SAMN02598983,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0131777921797364,1
SAMN02598984,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0166666666666666,1
SAMN02598985,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0198387742267451,1
SAMN02598987,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0202011664271828,1
SAMN02598992,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0171932735087851,1
SAMN02598994,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0180548331971171,1
SAMN02598995,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0171306209850107,1
SAMN02598996,3.1.2,3.1.1.i2,"east_african_indian,mungi",,,0.0053333333333333,3
SAMN02598997,3,3.1.1,"east_african_indian,mungi,uganda",,,0.0110385572139303,3
SAMN02598998,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0224658999732548,1
SAMN02598999,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0183185733349508,1
SAMN02599000,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0167111789393361,1
SAMN02599001,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.017759336099585,1
SAMN02599002,3.1.2,3.1.1.i2,"east_african_indian,mungi",,,0.0084869059165858,3
SAMN02599003,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0127872609928222,1
SAMN02599005,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0210631895687061,1
SAMN02599007,1.2.2,1.2.2.1,"indo_oceanic,mungi,canetti",,,0.0191778785401025,1
SAMN02599008,1.2.2,1.2.2.1,"indo_oceanic,mungi,canetti,east_african_indian",,,0.0180568871844039,1
SAMN02599020,1.1.2,1.1.2,"indo_oceanic,westafrican1,mungi",,,0.0169855525185474,1
SAMN02599021,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0066877630248262,1
SAMN02599022,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0199630639345704,1
SAMN02599023,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0190699230511876,1
SAMN02599024,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0247671464860287,1
SAMN02599025,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.2230347349177331,1
SAMN02599026,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.025904686573067,1
SAMN02599027,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0183052058219483,1
SAMN02599028,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0191658099574093,1
SAMN02599029,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0166769610870907,1
SAMN02599030,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0156194280008558,1
SAMN02599031,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0178123432012042,1
SAMN02599032,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0172990488136301,1
SAMN02599033,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0190302588406853,1
SAMN02599034,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0211599417459093,1
SAMN02599035,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0221973322472253,1
SAMN02599036,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0181832250077375,1
SAMN02599037,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0110246433203631,2
SAMN02599038,1.1.2,1.1.2,"indo_oceanic,orygis,mungi",,,0.0243797195253505,1
SAMN02599039,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0146911214526872,1
SAMN02599040,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0209599501324606,1
SAMN02599041,3,3.1.1,"east_african_indian,mungi",,,0.0077787381158167,3
SAMN02599043,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0164784155964722,1
SAMN02599044,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0184744417998413,1
SAMN02599045,3,3.1.1,"east_african_indian,pinipedii",,,0.0111873172925567,3
SAMN02599047,"1.1.3,1.1.2",1.1.1.2,"indo_oceanic,mungi",,,0.2490227467331819,1
SAMN02599048,3.1.2,3.1.1.i2,"east_african_indian,pinipedii,mungi",,,0.0088243227621286,3
SAMN02599049,3.1.2.1,3.1.1.i2,east_african_indian,,,0.0130327580133849,3
SAMN02599050,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0181818181818181,1
SAMN02599051,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0213244556415332,1
SAMN02599053,3,3.1.1,east_african_indian,,,0.0074408249355519,3
SAMN02599054,3,3.1.1,"east_african_indian,mungi",,,0.0073466598325644,3
SAMN02599055,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0055564239935198,1
SAMN02599056,3.1.2,3.1.1.i2,east_african_indian,,,0.0082855883649184,3
SAMN02599057,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0159297161614211,1
SAMN02599058,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0061845861084681,2
SAMN02599059,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0168405637927878,1
SAMN02599060,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0119579622153049,3
SAMN02599062,3.1.2.1,3.1.1.i2,east_african_indian,,,0.0150892320032083,3
SAMN02599063,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0084667645351814,3
SAMN02599065,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.015228426395939,1
SAMN02599069,2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,0.0082281101221279,2
SAMN02599070,1.2.2,1.2.2.2,"indo_oceanic,pinipedii,mungi",,,0.0202680614579928,1
SAMN02599076,2.2.1,2.2.1.1.1,"beijing,ghana","lin2.2.1,asian_african_3",,0.0104532462229481,2
SAMN02599077,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0202746290664454,1
SAMN02599078,3,3.1.1,east_african_indian,,,0.0070573053191918,3
SAMN02599079,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0067633523915771,2
SAMN02599080,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0133880110963695,1
SAMN02599081,1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi",,,0.0166129432184478,1
SAMN02599082,1.1.2,1.1.2,"indo_oceanic,caprae,mungi,east_african_indian",,,0.0289648622981956,1
SAMN02599084,1.2.1,1.2.1.1.1,"indo_oceanic,beijing,mungi",,,0.1388470015079457,1
SAMN02599086,1.1.2,1.1.2,"indo_oceanic,orygis,mungi",,,0.0266219473849701,1
SAMN02599092,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0106382978723404,4
SAMN02599093,1.1.2,1.1.2,"indo_oceanic,caprae,mungi",,,0.0203741108281373,1
SAMN02599095,2.2.1.1,2.2.1.1.1,"beijing,indo_oceanic,mungi","lin2.2.1,pacific_RD150",,0.0100719424460431,2
SAMN02599096,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0093199640056562,2
SAMN02599097,2.2.1,2.2.1.1.1,"beijing,canetti,indo_oceanic,mungi","lin2.2.1,asian_african_2",,0.0074308360643243,2
SAMN02599098,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0034255960537133,4
SAMN02599099,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.039758064516129,1
SAMN02599100,1.1.2,1.1.2,"indo_oceanic,caprae,suricattae,mungi",,,0.0247839927239654,1
SAMN02599101,1.1.2,1.1.2,"indo_oceanic,caprae,suricattae,mungi",,,0.0215424386040499,1
SAMN02599102,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,0.0146975692481628,2
SAMN02599104,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,0.0139690080307657,4
SAMN02599105,1.2.2,1.2.2.1,"indo_oceanic,mungi,east_african_indian",,,0.0175054704595186,1
SAMN02599106,1.1.2,1.1.2,indo_oceanic,,,0.0274135876042908,1
SAMN02599107,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0215118616807398,1
SAMN02599108,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0206653798115135,1
SAMN02599109,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0179822512844465,1
SAMN02599110,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0210734560467916,1
SAMN02599111,3,3.1.1,east_african_indian,,,0.0073494263862332,3
SAMN02599112,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0167788939176509,1
SAMN02599113,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0240410884056387,1
SAMN02599114,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.025955902874686,1
SAMN02599115,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,0.0069655367918033,2
SAMN02599116,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.006151876485076,1
SAMN02599117,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0057752110173256,4
SAMN02599118,1.1.2,1.1.2,"indo_oceanic,mungi,bcg",,,0.0283195297889393,1
